Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2020,47,16-11-20,22-11-20,161,161,,0,0,0,0,0,0,0,0,0,0,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2020,48,23-11-20,29-11-20,77,77,,0,0,0,0,0,0,0,0,0,0,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2020,49,30-11-20,06-12-20,125,125,,0,0,0,0,0,0,0,0,0,0,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2020,50,07-12-20,13-12-20,,73,,0,0,0,0,0,0,0,0,0,0,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2020,51,14-12-20,20-12-20,83,83,,0,0,0,0,0,,,2,2,2,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2020,52,21-12-20,27-12-20,71,71,,0,0,0,0,0,,,2,2,2,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2020,53,28-12-20,03-01-21,78,78,,0,0,0,0,0,0,0,0,0,0,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,1,04-01-21,10-01-21,107,107,,0,0,0,0,0,,,1,1,1,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,2,11-01-21,17-01-21,101,101,,0,0,0,0,0,0,0,2,2,2,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,3,18-01-21,24-01-21,140,140,,0,0,0,0,0,0,0,0,0,0,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,4,25-01-21,31-01-21,104,104,,0,0,0,0,0,0,0,0,0,0,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,5,01-02-21,07-02-21,115,115,,0,0,0,0,0,0,0,0,0,0,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,6,08-02-21,14-02-21,127,127,,0,0,0,0,0,0,0,0,0,0,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,7,15-02-21,21-02-21,73,73,,0,0,0,0,0,0,0,0,0,0,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,8,22-02-21,28-02-21,88,88,,0,0,0,0,0,0,0,0,0,0,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,9,01-03-21,07-03-21,100,100,,0,0,0,0,0,0,0,0,0,0,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,10,08-03-21,14-03-21,59,59,,0,0,0,0,0,0,0,0,0,0,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,11,15-03-21,21-03-21,11,11,,0,0,0,0,0,0,0,0,0,0,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,12,22-03-21,28-03-21,8,8,,0,0,0,0,0,0,0,0,0,0,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,13,29-03-21,04-04-21,12,12,,0,0,0,0,0,0,0,0,0,0,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,14,05-04-21,11-04-21,13,13,,0,1,0,0,1,0,0,0,0,1,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,15,12-04-21,18-04-21,11,11,,0,0,0,0,0,0,0,0,0,0,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,16,19-04-21,25-04-21,2,2,,0,0,0,0,0,0,0,0,0,0,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,17,26-04-21,02-05-21,11,11,,0,0,0,0,0,0,0,0,0,0,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,18,03-05-21,09-05-21,17,17,,0,0,0,0,0,0,0,0,0,0,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,19,10-05-21,16-05-21,5,5,,0,0,0,0,0,0,0,0,0,0,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,20,17-05-21,23-05-21,7,7,,0,0,0,0,0,0,0,0,0,0,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,21,24-05-21,30-05-21,2,2,,0,0,0,0,0,0,0,0,0,0,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,22,31-05-21,06-06-21,8,8,,0,0,0,0,0,0,0,0,0,0,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,23,07-06-21,13-06-21,1,1,,0,0,0,0,0,0,0,0,0,0,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,24,14-06-21,20-06-21,2,2,,0,0,0,0,0,0,0,0,0,0,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,25,21-06-21,27-06-21,12,12,,0,0,0,0,0,0,0,0,0,0,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,26,28-06-21,04-07-21,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,27,05-07-21,11-07-21,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,28,12-07-21,18-07-21,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,29,19-07-21,25-07-21,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,30,26-07-21,01-08-21,1,1,,0,0,0,0,0,0,0,0,0,0,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,31,02-08-21,08-08-21,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,32,09-08-21,15-08-21,12,12,,0,0,0,0,0,0,0,0,0,0,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,33,16-08-21,22-08-21,5,5,,0,0,0,0,0,0,0,0,0,0,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,34,23-08-21,29-08-21,2,2,,0,0,0,0,0,0,0,0,0,0,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,35,30-08-21,05-09-21,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,36,06-09-21,12-09-21,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,37,13-09-21,19-09-21,33,33,,0,0,0,0,0,0,0,0,0,0,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,38,20-09-21,26-09-21,24,24,,0,0,0,0,0,0,0,0,0,0,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,39,27-09-21,03-10-21,42,42,,0,0,0,0,0,0,0,0,0,0,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,40,04-10-21,10-10-21,53,53,,0,0,0,0,0,0,0,0,0,0,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,41,11-10-21,17-10-21,38,38,,0,3,0,0,3,0,0,0,0,3,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,42,18-10-21,24-10-21,130,130,,0,1,0,0,1,0,0,0,0,1,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,43,25-10-21,31-10-21,286,286,,0,11,0,12,23,0,0,0,0,23,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,44,01-11-21,07-11-21,583,583,,0,43,0,10,53,0,0,0,0,53,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,45,08-11-21,14-11-21,1288,1288,,0,133,0,3,136,0,0,2,2,138,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,46,15-11-21,21-11-21,2231,2231,,0,273,0,51,324,0,0,3,3,327,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,47,22-11-21,28-11-21,1231,1231,,0,121,0,26,147,0,0,0,0,147,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,48,29-11-21,05-12-21,1740,1740,,0,211,0,34,245,0,0,0,0,245,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,49,06-12-21,12-12-21,2002,2002,,0,282,0,162,444,0,0,2,2,446,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,50,13-12-21,19-12-21,1692,1692,,0,240,0,135,375,0,0,9,9,384,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,51,20-12-21,26-12-21,2282,2282,,0,341,0,189,530,0,0,1,1,531,,No Report
Iran (Islamic Republic of),Eastern Mediterranean Region of WHO,Southern Asia,2021,52,27-12-21,02-01-22,,,,,,,,,,,,,,,No Report
Maldives,South-East Asia Region of WHO,Southern Asia,2017,1,02-01-17,08-01-17,16,16,,3,,,,3,,1,,1,4,12,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2017,2,09-01-17,15-01-17,15,15,,,,,,,,1,,1,1,14,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2017,3,16-01-17,22-01-17,8,8,,,,,,,,,,,,8,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2017,4,23-01-17,29-01-17,13,13,,,,,,,,,,,,,No Report
Maldives,South-East Asia Region of WHO,Southern Asia,2017,5,30-01-17,05-02-17,12,12,,4,0,0,0,4,0,0,0,0,4,8,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2017,6,06-02-17,12-02-17,13,13,,3,1,0,0,4,0,0,0,0,4,9,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2017,7,13-02-17,19-02-17,46,46,,11,0,0,0,11,0,0,0,0,11,35,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2017,8,20-02-17,26-02-17,47,47,,17,4,,,21,,,1,1,22,25,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2017,9,27-02-17,05-03-17,30,30,,11,2,0,0,13,0,0,0,0,13,17,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2017,10,06-03-17,12-03-17,54,54,,29,3,0,0,32,0,0,0,0,32,21,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2017,11,13-03-17,19-03-17,159,159,,69,7,0,0,76,0,0,0,0,76,82,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2017,12,20-03-17,26-03-17,159,159,,64,7,0,0,71,0,0,0,0,71,88,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2017,13,27-03-17,02-04-17,158,158,,41,8,0,1,50,,,,,50,107,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2017,14,03-04-17,09-04-17,57,57,,12,2,0,0,14,,,1,1,15,38,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2017,15,10-04-17,16-04-17,27,27,,9,0,0,0,9,,,1,1,10,17,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2017,16,17-04-17,23-04-17,3,3,,0,0,0,0,0,0,0,0,0,0,3,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2017,17,24-04-17,30-04-17,19,19,,0,0,0,0,0,0,0,0,0,0,13,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2017,18,01-05-17,07-05-17,11,11,,0,0,0,0,0,0,0,0,0,0,11,No Report
Maldives,South-East Asia Region of WHO,Southern Asia,2017,19,08-05-17,14-05-17,4,2,,0,0,0,0,0,0,0,0,0,0,2,No Report
Maldives,South-East Asia Region of WHO,Southern Asia,2017,20,15-05-17,21-05-17,8,8,,0,0,0,0,0,0,0,0,0,0,8,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2017,21,22-05-17,28-05-17,1,1,,1,0,0,0,1,0,0,0,0,1,,No Report
Maldives,South-East Asia Region of WHO,Southern Asia,2017,22,29-05-17,04-06-17,8,8,,5,0,0,0,5,0,0,0,0,5,3,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2017,23,05-06-17,11-06-17,17,17,,9,1,0,0,10,0,0,0,0,10,7,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2017,24,12-06-17,18-06-17,9,9,,0,1,0,0,1,0,0,0,0,1,8,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2017,25,19-06-17,25-06-17,17,17,,0,1,0,0,1,0,0,0,0,1,16,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2017,26,26-06-17,02-07-17,7,7,,1,0,0,0,1,0,0,0,0,1,,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2017,27,03-07-17,09-07-17,3,3,,0,2,0,0,2,0,0,0,0,2,1,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2017,28,10-07-17,16-07-17,2,2,,0,1,0,0,1,0,0,0,0,1,1,No Report
Maldives,South-East Asia Region of WHO,Southern Asia,2017,29,17-07-17,23-07-17,6,6,,0,0,0,0,0,0,0,0,0,0,6,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2017,30,24-07-17,30-07-17,7,7,,,,,,,,,1,1,1,5,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2017,31,31-07-17,06-08-17,12,12,,0,0,0,0,0,0,0,0,0,0,12,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2017,32,07-08-17,13-08-17,5,5,,0,0,0,0,0,0,0,0,0,0,5,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2017,33,14-08-17,20-08-17,3,3,,0,0,0,0,0,0,0,0,0,0,3,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2017,34,21-08-17,27-08-17,10,10,,0,1,0,0,1,0,0,0,0,1,9,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2017,35,28-08-17,03-09-17,1,1,,0,0,0,0,0,0,0,0,0,0,1,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2017,36,04-09-17,10-09-17,12,12,,0,0,0,0,0,0,0,0,0,0,12,No Report
Maldives,South-East Asia Region of WHO,Southern Asia,2017,37,11-09-17,17-09-17,91,91,,2,6,0,0,8,3,0,0,3,11,80,No Report
Maldives,South-East Asia Region of WHO,Southern Asia,2017,38,18-09-17,24-09-17,34,34,,0,0,0,0,0,0,0,0,0,0,31,No Report
Maldives,South-East Asia Region of WHO,Southern Asia,2017,39,25-09-17,01-10-17,26,26,,0,0,0,0,0,3,0,0,3,3,23,No Report
Maldives,South-East Asia Region of WHO,Southern Asia,2017,40,02-10-17,08-10-17,13,13,,0,0,0,0,0,1,0,0,1,1,12,No Report
Maldives,South-East Asia Region of WHO,Southern Asia,2017,41,09-10-17,15-10-17,38,38,,0,0,0,0,0,6,0,0,6,6,32,No Report
Maldives,South-East Asia Region of WHO,Southern Asia,2017,42,16-10-17,22-10-17,46,46,,0,1,0,0,1,,,10,10,11,35,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2017,43,23-10-17,29-10-17,46,46,,0,0,0,0,0,,,10,10,10,36,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2017,44,30-10-17,05-11-17,32,32,,0,0,0,0,0,,,6,6,6,22,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2017,45,06-11-17,12-11-17,28,28,,0,0,0,0,0,0,0,0,0,0,22,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2017,46,13-11-17,19-11-17,17,17,,0,0,0,0,0,0,0,0,0,0,11,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2017,47,20-11-17,26-11-17,18,18,,0,0,0,0,0,2,0,0,2,2,16,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2017,48,27-11-17,03-12-17,16,16,,0,2,0,0,2,2,0,0,2,4,12,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2017,49,04-12-17,10-12-17,24,24,,0,1,0,0,1,1,0,0,1,2,21,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2017,50,11-12-17,17-12-17,31,31,,0,2,0,0,2,2,1,0,3,5,26,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2017,51,18-12-17,24-12-17,123,123,,5,2,0,0,7,10,0,0,10,17,106,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2017,52,25-12-17,31-12-17,54,54,,1,1,,,2,5,0,0,5,7,46,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2018,1,01-01-18,07-01-18,27,27,,1,0,0,0,1,5,0,0,5,6,21,Sporadic
Maldives,South-East Asia Region of WHO,Southern Asia,2018,2,08-01-18,14-01-18,14,14,,0,0,0,0,0,4,0,0,4,4,9,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2018,3,15-01-18,21-01-18,9,9,,0,0,0,0,0,,,1,1,1,8,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2018,4,22-01-18,28-01-18,8,8,,,,,,,,,3,3,3,11,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2018,5,29-01-18,04-02-18,22,22,,0,0,0,0,0,0,0,0,0,0,18,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2018,6,05-02-18,11-02-18,14,14,,0,0,0,0,0,,,1,1,1,13,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2018,7,12-02-18,18-02-18,18,18,,0,0,0,0,0,0,0,0,0,0,17,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2018,8,19-02-18,25-02-18,15,15,,0,0,0,0,0,0,0,0,0,0,14,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2018,9,26-02-18,04-03-18,22,22,,,,,,,,,4,4,4,17,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2018,10,05-03-18,11-03-18,15,15,,,,,,,,,,,,13,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2018,11,12-03-18,18-03-18,10,10,,0,0,0,0,0,0,0,0,0,0,10,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2018,12,19-03-18,25-03-18,10,10,,0,0,0,0,0,1,0,0,1,1,9,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2018,13,26-03-18,01-04-18,20,20,,2,1,0,0,3,0,0,0,0,3,17,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2018,14,02-04-18,08-04-18,21,22,,3,1,0,0,4,,,2,2,6,14,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2018,15,09-04-18,15-04-18,22,22,,0,0,0,0,0,,,1,1,1,21,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2018,16,16-04-18,22-04-18,13,13,,0,0,0,0,0,,,2,2,2,11,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2018,17,23-04-18,29-04-18,14,14,,,,,,,,,,,,13,No Report
Maldives,South-East Asia Region of WHO,Southern Asia,2018,18,30-04-18,06-05-18,14,14,,0,1,0,0,1,0,0,0,0,1,13,No Report
Maldives,South-East Asia Region of WHO,Southern Asia,2018,19,07-05-18,13-05-18,23,23,,2,10,0,0,12,0,0,0,0,12,11,No Report
Maldives,South-East Asia Region of WHO,Southern Asia,2018,20,14-05-18,20-05-18,151,151,,9,96,0,0,105,0,0,0,0,105,43,No Report
Maldives,South-East Asia Region of WHO,Southern Asia,2018,21,21-05-18,27-05-18,244,244,,1,109,0,5,115,0,0,0,0,115,51,No Report
Maldives,South-East Asia Region of WHO,Southern Asia,2018,22,28-05-18,03-06-18,92,77,,0,31,0,0,31,0,0,0,0,31,29,No Report
Maldives,South-East Asia Region of WHO,Southern Asia,2018,23,04-06-18,10-06-18,43,43,,1,8,0,0,9,0,2,0,2,11,32,No Report
Maldives,South-East Asia Region of WHO,Southern Asia,2018,24,11-06-18,17-06-18,21,21,,0,4,0,0,4,0,1,0,1,5,16,No Report
Maldives,South-East Asia Region of WHO,Southern Asia,2018,25,18-06-18,24-06-18,5,5,,0,0,0,0,0,0,1,0,1,1,3,No Report
Maldives,South-East Asia Region of WHO,Southern Asia,2018,26,25-06-18,01-07-18,17,17,,0,1,0,0,1,0,0,0,0,1,16,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2018,27,02-07-18,08-07-18,12,12,,0,2,0,0,2,0,2,0,2,4,8,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2018,28,09-07-18,15-07-18,5,5,,0,0,0,0,0,0,1,0,1,1,4,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2018,29,16-07-18,22-07-18,20,20,,0,2,0,0,2,0,1,0,1,3,17,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2018,30,23-07-18,29-07-18,18,18,,0,1,0,0,1,1,1,0,2,3,15,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2018,31,30-07-18,05-08-18,12,12,,0,1,0,0,1,0,0,0,0,1,11,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2018,32,06-08-18,12-08-18,26,26,,0,0,0,0,0,0,2,0,2,2,24,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2018,33,13-08-18,19-08-18,11,11,,0,0,0,0,0,,,1,1,1,10,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2018,34,20-08-18,26-08-18,12,12,,1,0,0,0,1,,,1,1,2,10,Sporadic
Maldives,South-East Asia Region of WHO,Southern Asia,2018,35,27-08-18,02-09-18,5,5,,0,0,0,0,0,0,0,0,0,0,5,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2018,36,03-09-18,09-09-18,12,12,,0,0,0,0,0,0,0,0,0,0,12,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2018,37,10-09-18,16-09-18,11,11,,0,0,0,0,0,0,0,0,0,0,11,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2018,38,17-09-18,23-09-18,17,17,,1,1,0,0,2,0,0,0,0,2,15,Sporadic
Maldives,South-East Asia Region of WHO,Southern Asia,2018,39,24-09-18,30-09-18,10,10,,0,2,0,0,2,0,0,0,0,2,8,No Activity
Maldives,South-East Asia Region of WHO,Southern Asia,2018,40,01-10-18,07-10-18,7,7,,0,0,0,0,0,0,0,0,0,0,6,Sporadic
Maldives,South-East Asia Region of WHO,Southern Asia,2018,41,08-10-18,14-10-18,4,4,,0,0,0,0,0,0,0,0,0,0,4,Sporadic
Maldives,South-East Asia Region of WHO,Southern Asia,2018,42,15-10-18,21-10-18,13,13,,0,0,0,0,0,0,0,0,0,0,13,Sporadic
Maldives,South-East Asia Region of WHO,Southern Asia,2018,43,22-10-18,28-10-18,12,12,,0,0,0,0,0,,,4,4,4,8,Sporadic
Maldives,South-East Asia Region of WHO,Southern Asia,2018,44,29-10-18,04-11-18,10,10,,0,0,0,0,0,,,1,1,1,9,Sporadic
Maldives,South-East Asia Region of WHO,Southern Asia,2018,45,05-11-18,11-11-18,8,8,,1,0,0,0,1,0,0,0,0,1,7,Sporadic
Maldives,South-East Asia Region of WHO,Southern Asia,2018,46,12-11-18,18-11-18,5,5,,2,0,0,0,2,0,0,0,0,2,3,Sporadic
Maldives,South-East Asia Region of WHO,Southern Asia,2018,47,19-11-18,25-11-18,5,5,,2,0,0,0,2,0,0,0,0,2,3,Sporadic
Maldives,South-East Asia Region of WHO,Southern Asia,2018,48,26-11-18,02-12-18,11,11,,3,0,0,0,3,0,0,0,0,3,8,Sporadic
Maldives,South-East Asia Region of WHO,Southern Asia,2018,49,03-12-18,09-12-18,13,13,,2,0,0,0,2,0,0,0,0,2,11,Sporadic
Maldives,South-East Asia Region of WHO,Southern Asia,2018,50,10-12-18,16-12-18,29,29,,5,0,0,0,5,0,0,0,0,5,24,Sporadic
Maldives,South-East Asia Region of WHO,Southern Asia,2018,51,17-12-18,23-12-18,41,41,,6,1,0,0,7,0,0,0,0,7,34,Sporadic
Maldives,South-East Asia Region of WHO,Southern Asia,2018,52,24-12-18,30-12-18,80,80,,13,1,0,0,14,1,1,0,2,16,64,Sporadic
Maldives,South-East Asia Region of WHO,Southern Asia,2019,1,31-12-18,06-01-19,20,20,,5,0,0,0,5,0,0,0,0,5,15,Sporadic
Maldives,South-East Asia Region of WHO,Southern Asia,2019,2,07-01-19,13-01-19,34,34,,5,0,0,0,5,0,0,0,0,5,29,Sporadic
Maldives,South-East Asia Region of WHO,Southern Asia,2019,3,14-01-19,20-01-19,27,27,,0,0,0,0,0,0,1,0,1,1,26,Sporadic
Maldives,South-East Asia Region of WHO,Southern Asia,2019,4,21-01-19,27-01-19,15,15,,0,0,0,0,0,0,0,0,0,0,15,Sporadic
Maldives,South-East Asia Region of WHO,Southern Asia,2019,5,28-01-19,03-02-19,20,20,,,,,,,0,0,0,0,0,19,Sporadic
Maldives,South-East Asia Region of WHO,Southern Asia,2019,6,04-02-19,10-02-19,18,18,,,,,,,,,1,1,1,15,Sporadic
Maldives,South-East Asia Region of WHO,Southern Asia,2019,7,11-02-19,17-02-19,11,11,,0,0,0,0,0,0,0,0,0,0,11,Sporadic
Maldives,South-East Asia Region of WHO,Southern Asia,2019,8,18-02-19,24-02-19,8,8,,0,0,0,0,0,0,0,0,0,0,8,Sporadic
Maldives,South-East Asia Region of WHO,Southern Asia,2019,9,25-02-19,03-03-19,21,21,,0,0,0,0,0,0,0,0,0,0,21,Sporadic
Maldives,South-East Asia Region of WHO,Southern Asia,2019,10,04-03-19,10-03-19,14,14,,1,0,0,0,1,0,0,0,0,1,13,Sporadic
Maldives,South-East Asia Region of WHO,Southern Asia,2019,11,11-03-19,17-03-19,10,10,,1,0,0,0,1,0,0,0,0,1,9,Sporadic
Maldives,South-East Asia Region of WHO,Southern Asia,2019,12,18-03-19,24-03-19,19,19,,0,0,0,0,0,0,0,0,0,0,19,Sporadic
Maldives,South-East Asia Region of WHO,Southern Asia,2019,13,25-03-19,31-03-19,30,30,,,,,,,,,2,2,2,26,Sporadic
Maldives,South-East Asia Region of WHO,Southern Asia,2019,14,01-04-19,07-04-19,15,15,,,,0,0,0,0,0,0,0,0,13,Sporadic
Maldives,South-East Asia Region of WHO,Southern Asia,2019,15,08-04-19,14-04-19,42,42,,2,0,0,0,2,,,1,1,3,39,Sporadic
Maldives,South-East Asia Region of WHO,Southern Asia,2019,16,15-04-19,21-04-19,44,44,,,,,,,0,0,0,0,0,42,Sporadic
Maldives,South-East Asia Region of WHO,Southern Asia,2019,17,22-04-19,28-04-19,18,18,,0,0,0,0,0,0,0,0,0,0,18,Sporadic
